server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_3,21:22:40,21:23:10,15440.92,1854.88,Network flood + Disk thrash suspected
server_16,21:24:20,21:24:50,12343.71,5571.44,Network flood + Disk thrash suspected
server_1,21:26:10,21:26:40,19443.55,5046.14,Network flood + Disk thrash suspected
server_12,21:26:20,21:26:50,1977.9,9362.79,Normal
server_10,21:27:40,21:28:10,16128.95,7585.84,Network flood + Disk thrash suspected
server_8,21:28:10,21:28:40,9708.99,4021.41,Network flood + Disk thrash suspected
server_8,21:33:30,21:34:00,4092.28,7994.7,Normal
server_5,21:33:40,21:34:10,1454.6,891.08,Normal
server_19,21:38:30,21:39:00,889.04,116.57,Normal
server_20,21:38:50,21:39:20,8000.89,7384.59,Network flood + Disk thrash suspected
server_19,21:39:20,21:39:50,7885.25,1971.52,Network flood + Disk thrash suspected
server_2,21:40:40,21:41:10,19938.17,170.12,Possible DDoS
server_7,21:42:50,21:43:20,925.42,8707.0,Disk thrash suspected
server_14,21:44:10,21:44:40,2068.86,1412.19,Normal
server_9,21:44:40,21:45:10,4240.87,1581.32,Normal
server_15,21:45:10,21:45:40,13718.34,104.17,Possible DDoS
server_4,21:48:40,21:49:10,11434.52,9844.23,Network flood + Disk thrash suspected
server_3,21:50:40,21:51:10,17779.51,4850.34,Network flood + Disk thrash suspected
server_16,21:53:10,21:53:40,17706.01,1289.56,Possible DDoS
server_20,21:53:20,21:53:50,2492.05,9884.07,Normal
server_3,21:54:00,21:54:30,2037.49,881.74,Normal
server_9,21:55:40,21:56:10,3808.86,1059.73,Normal
server_6,21:56:50,21:57:20,8787.6,660.76,Possible DDoS
server_2,21:57:10,21:57:40,9215.84,171.55,Possible DDoS
server_20,21:57:50,21:58:20,579.37,86.01,Normal
server_20,21:58:30,21:59:00,446.54,85.75,Normal
server_15,21:59:00,21:59:30,4243.52,8456.35,Normal
server_15,21:59:40,22:00:10,2280.0,5832.99,Normal
server_2,21:59:40,22:00:10,1914.47,5159.66,Normal
server_16,22:01:20,22:01:50,8798.44,167.62,Possible DDoS
server_5,22:01:30,22:02:00,16505.06,88.7,Possible DDoS
server_6,22:02:50,22:03:20,9799.24,6766.66,Network flood + Disk thrash suspected
server_3,22:03:50,22:04:20,10454.4,1317.18,Possible DDoS
server_4,22:10:50,22:11:20,4334.79,9203.04,Normal
server_14,22:12:00,22:12:30,822.44,4256.92,Disk thrash suspected
server_5,22:12:40,22:13:10,9782.16,1489.14,Possible DDoS
server_10,22:16:20,22:16:50,4065.9,3943.12,Normal
server_6,22:18:10,22:18:40,9590.94,1614.95,Possible DDoS
server_11,22:19:40,22:20:10,643.49,3291.66,Disk thrash suspected
server_5,22:19:40,22:20:10,16746.13,910.39,Possible DDoS
server_11,22:21:30,22:22:00,17369.86,961.78,Possible DDoS
server_11,22:22:40,22:23:10,1171.85,3821.05,Disk thrash suspected
server_3,22:23:20,22:23:50,977.55,6639.43,Disk thrash suspected
server_10,22:24:40,22:25:10,956.3,8338.4,Disk thrash suspected
server_5,22:26:30,22:27:00,19225.63,6909.75,Network flood + Disk thrash suspected
server_13,22:33:40,22:34:10,18295.08,9593.88,Network flood + Disk thrash suspected
server_20,22:34:00,22:34:30,626.3,128.7,Normal
server_8,22:35:00,22:35:30,996.12,5088.18,Disk thrash suspected
server_12,22:35:20,22:35:50,18693.49,1017.92,Possible DDoS
server_18,22:36:50,22:37:20,3861.66,1753.82,Normal
server_20,22:41:20,22:41:50,15521.18,176.18,Possible DDoS
server_17,22:41:30,22:42:00,11202.31,1939.03,Network flood + Disk thrash suspected
server_3,22:44:20,22:44:50,927.54,111.48,Normal
server_2,22:45:50,22:46:20,770.71,114.85,Normal
server_16,22:46:30,22:47:00,924.89,91.89,Normal
server_12,22:47:10,22:47:40,7445.55,8564.01,Network flood + Disk thrash suspected
server_19,22:49:00,22:49:30,971.46,163.21,Normal
server_13,22:49:50,22:50:20,17742.94,6136.3,Network flood + Disk thrash suspected
server_12,22:51:50,22:52:20,10651.32,8286.89,Network flood + Disk thrash suspected
server_11,20:53:20,20:53:50,19001.79,8237.21,Network flood + Disk thrash suspected
server_13,20:53:40,20:54:10,2940.08,1855.72,Normal
server_20,20:53:50,20:54:20,18028.6,7269.08,Network flood + Disk thrash suspected
server_16,20:54:40,20:55:10,970.46,9328.42,Disk thrash suspected
server_14,20:57:10,20:57:40,4949.47,3273.62,Normal
server_14,20:57:50,20:58:20,1838.58,1062.0,Normal
server_15,20:59:10,20:59:40,1088.93,7645.34,Disk thrash suspected
server_5,21:00:30,21:01:00,1111.75,147.2,Normal
server_5,21:02:00,21:02:30,6447.36,99.08,Possible DDoS
server_15,21:02:20,21:02:50,4612.12,1914.48,Normal
server_6,21:04:40,21:05:10,16330.21,148.85,Possible DDoS
server_20,21:05:10,21:05:40,3788.01,6118.85,Normal
server_9,21:06:20,21:06:50,14593.7,3072.97,Network flood + Disk thrash suspected
server_15,21:06:40,21:07:10,16689.72,860.16,Possible DDoS
server_15,21:10:10,21:10:40,967.26,100.45,Normal
server_9,21:11:50,21:12:20,14534.65,1923.28,Network flood + Disk thrash suspected
server_15,21:14:50,21:15:20,14374.52,7148.01,Network flood + Disk thrash suspected
server_6,21:15:10,21:15:40,5636.84,5647.87,Network flood + Disk thrash suspected
server_2,21:16:50,21:17:20,17188.3,8829.1,Network flood + Disk thrash suspected
server_9,21:17:30,21:18:00,3739.46,1497.13,Normal
server_10,21:22:00,21:22:30,16944.52,1733.0,Possible DDoS
server_14,21:22:50,21:23:20,11689.92,3742.66,Network flood + Disk thrash suspected
server_5,21:23:10,21:23:40,19153.21,9766.89,Network flood + Disk thrash suspected
server_2,21:24:10,21:24:40,17358.92,9592.52,Network flood + Disk thrash suspected
server_3,21:25:10,21:25:40,3926.28,833.5,Normal
server_5,21:25:40,21:26:10,14184.13,8291.97,Network flood + Disk thrash suspected
server_14,21:28:30,21:29:00,16795.63,1981.97,Network flood + Disk thrash suspected
server_11,21:28:40,21:29:10,585.19,7194.19,Disk thrash suspected
server_17,21:30:00,21:30:30,4591.14,831.51,Normal
server_6,21:30:30,21:31:00,1013.7,9361.8,Disk thrash suspected
server_3,21:32:30,21:33:00,929.46,145.06,Normal
server_11,21:43:30,21:44:00,14367.22,4981.46,Network flood + Disk thrash suspected
server_11,21:44:30,21:45:00,984.35,9395.18,Disk thrash suspected
server_5,21:44:30,21:45:00,18827.8,1309.89,Possible DDoS
server_9,21:47:00,21:47:30,4225.19,8398.21,Normal
server_5,21:47:00,21:47:30,18092.97,9716.92,Network flood + Disk thrash suspected
server_8,21:51:50,21:52:20,13366.46,7115.16,Network flood + Disk thrash suspected
server_15,22:00:30,22:01:00,819.34,95.97,Normal
server_2,22:00:40,22:01:10,1423.01,925.27,Normal
server_11,22:03:40,22:04:10,12595.51,1477.96,Possible DDoS
server_15,22:04:10,22:04:40,3231.37,4833.97,Normal
server_5,22:09:30,22:10:00,9655.1,5475.79,Network flood + Disk thrash suspected
server_15,22:10:10,22:10:40,4895.26,5014.68,Normal
server_17,22:10:50,22:11:20,891.51,84.38,Normal
server_7,22:11:50,22:12:20,11984.22,8463.83,Network flood + Disk thrash suspected
server_8,22:12:40,22:13:10,16776.85,116.75,Possible DDoS
server_5,22:13:00,22:13:30,9782.16,7297.87,Network flood + Disk thrash suspected
server_5,22:13:10,22:13:40,2494.31,7297.87,Normal
server_16,22:21:40,22:22:10,13752.48,8502.4,Network flood + Disk thrash suspected
server_15,22:23:20,22:23:50,15009.48,8580.56,Network flood + Disk thrash suspected
server_10,22:27:30,22:28:00,702.95,9967.69,Disk thrash suspected
server_6,22:28:10,22:28:40,7637.17,5504.66,Network flood + Disk thrash suspected
server_6,22:28:50,22:29:20,8503.23,530.56,Possible DDoS
server_16,22:30:30,22:31:00,7412.52,1950.26,Network flood + Disk thrash suspected
server_3,22:32:40,22:33:10,4678.0,1805.62,Normal
server_9,22:33:10,22:33:40,4644.92,1752.48,Normal
server_16,22:33:20,22:33:50,14601.14,554.44,Possible DDoS
server_8,22:35:40,22:36:10,751.63,121.88,Normal
server_17,22:36:10,22:36:40,11278.23,157.17,Possible DDoS
server_11,22:36:10,22:36:40,16688.59,1490.74,Possible DDoS
server_16,22:38:00,22:38:30,11765.56,4853.82,Network flood + Disk thrash suspected
server_10,22:41:40,22:42:10,2909.52,9754.73,Normal
server_10,22:42:00,22:42:30,14653.82,895.72,Possible DDoS
server_14,22:51:00,22:51:30,4100.74,1696.78,Normal
server_16,20:53:40,20:54:10,4270.41,1822.05,Normal
server_9,20:53:50,20:54:20,895.57,3859.38,Disk thrash suspected
server_15,20:54:20,20:54:50,7127.3,111.5,Possible DDoS
server_13,20:54:50,20:55:20,5672.25,7158.98,Network flood + Disk thrash suspected
server_15,20:56:20,20:56:50,19609.54,987.52,Possible DDoS
server_14,20:56:30,20:57:00,11506.01,4679.17,Network flood + Disk thrash suspected
server_18,20:58:00,20:58:30,19043.78,1962.76,Network flood + Disk thrash suspected
server_6,21:00:30,21:01:00,15358.34,8521.55,Network flood + Disk thrash suspected
server_16,21:01:50,21:02:20,13681.83,4727.81,Network flood + Disk thrash suspected
server_14,21:01:50,21:02:20,19294.57,131.67,Possible DDoS
server_2,21:02:50,21:03:20,1711.71,3902.74,Disk thrash suspected
server_13,21:03:30,21:04:00,989.33,9200.64,Disk thrash suspected
server_12,21:04:00,21:04:30,1937.02,6327.03,Normal
server_7,21:04:20,21:04:50,9987.08,166.68,Possible DDoS
server_6,21:07:30,21:08:00,809.22,9700.27,Disk thrash suspected
server_18,21:10:10,21:10:40,4429.78,1200.64,Normal
server_11,21:11:50,21:12:20,591.15,5923.95,Disk thrash suspected
server_11,21:13:20,21:13:50,13654.45,9936.58,Network flood + Disk thrash suspected
server_1,21:18:10,21:18:40,17363.84,9190.8,Network flood + Disk thrash suspected
server_11,21:19:00,21:19:30,943.74,6916.0,Disk thrash suspected
server_15,21:19:10,21:19:40,770.26,9754.33,Disk thrash suspected
server_9,21:20:30,21:21:00,18257.09,5849.77,Network flood + Disk thrash suspected
server_10,21:20:40,21:21:10,19259.06,9498.46,Network flood + Disk thrash suspected
server_11,21:23:40,21:24:10,10627.32,980.31,Possible DDoS
server_14,21:23:40,21:24:10,8228.15,3619.3,Network flood + Disk thrash suspected
server_1,21:25:30,21:26:00,10271.59,114.38,Possible DDoS
server_15,21:25:50,21:26:20,16396.18,1097.04,Possible DDoS
server_12,21:29:10,21:29:40,831.79,9483.02,Disk thrash suspected
server_12,21:29:20,21:29:50,831.79,9483.02,Disk thrash suspected
server_20,21:29:50,21:30:20,926.41,5552.1,Disk thrash suspected
server_11,21:30:40,21:31:10,19920.49,142.48,Possible DDoS
server_19,21:31:50,21:32:20,908.95,8486.41,Disk thrash suspected
server_10,21:32:30,21:33:00,3066.32,8813.72,Normal
server_8,21:35:40,21:36:10,988.67,6236.81,Disk thrash suspected
server_15,21:38:00,21:38:30,4870.18,5108.8,Normal
server_19,21:38:20,21:38:50,889.04,116.57,Normal
server_2,21:40:10,21:40:40,9950.81,629.4,Possible DDoS
server_4,21:41:50,21:42:20,974.56,123.93,Normal
server_3,21:42:20,21:42:50,15599.17,187.7,Possible DDoS
server_6,21:42:30,21:43:00,930.09,101.86,Normal
server_19,21:44:50,21:45:20,8421.61,6792.67,Network flood + Disk thrash suspected
server_15,21:48:10,21:48:40,6653.51,141.16,Possible DDoS
server_3,21:49:00,21:49:30,4573.76,9522.23,Normal
server_17,21:49:20,21:49:50,5328.34,5160.07,Normal
server_20,21:49:20,21:49:50,14478.36,5635.8,Network flood + Disk thrash suspected
server_5,21:56:50,21:57:20,2962.01,4858.49,Normal
server_17,22:00:00,22:00:30,1000.12,121.34,Normal
server_11,22:00:40,22:01:10,1850.29,4151.77,Normal
server_11,22:02:10,22:02:40,845.8,7685.98,Disk thrash suspected
server_16,22:02:50,22:03:20,939.39,146.42,Normal
server_4,22:04:00,22:04:30,5038.12,846.95,Normal
server_15,22:05:40,22:06:10,817.29,3162.16,Disk thrash suspected
server_10,22:05:40,22:06:10,8631.54,141.78,Possible DDoS
server_15,22:06:00,22:06:30,7705.69,6456.1,Network flood + Disk thrash suspected
server_2,22:06:50,22:07:20,3395.06,1972.27,Normal
server_18,22:07:30,22:08:00,2080.48,1645.99,Normal
server_18,22:08:10,22:08:40,16322.86,162.56,Possible DDoS
server_12,22:09:50,22:10:20,4112.37,1671.31,Normal
server_15,22:10:20,22:10:50,4895.26,5014.68,Normal
server_19,22:12:00,22:12:30,16551.24,91.47,Possible DDoS
server_7,22:13:20,22:13:50,14373.75,7018.91,Network flood + Disk thrash suspected
server_3,22:15:40,22:16:10,2590.51,9022.03,Normal
server_19,22:16:30,22:17:00,12352.49,164.49,Possible DDoS
server_2,22:18:20,22:18:50,15871.83,65.06,Possible DDoS
server_1,22:21:40,22:22:10,15802.8,1725.48,Possible DDoS
server_8,22:22:30,22:23:00,14224.14,1599.17,Possible DDoS
server_7,22:23:10,22:23:40,14510.11,8511.98,Network flood + Disk thrash suspected
server_18,22:24:00,22:24:30,14676.65,9770.26,Network flood + Disk thrash suspected
server_7,22:25:00,22:25:30,3487.84,1450.74,Normal
server_3,22:27:40,22:28:10,921.42,37.22,Normal
server_15,22:28:20,22:28:50,890.93,8033.17,Disk thrash suspected
server_7,22:30:10,22:30:40,1860.48,652.3,Normal
server_6,22:30:50,22:31:20,7251.57,88.61,Possible DDoS
server_10,22:31:50,22:32:20,2964.06,5353.81,Normal
server_15,22:34:30,22:35:00,4826.45,1814.46,Normal
server_8,22:36:00,22:36:30,14772.89,126.14,Possible DDoS
server_10,22:38:50,22:39:20,2856.61,991.81,Normal
server_17,22:40:50,22:41:20,914.56,139.64,Normal
server_20,22:42:40,22:43:10,774.93,112.04,Normal
server_16,22:43:20,22:43:50,929.07,7783.8,Disk thrash suspected
server_6,22:45:10,22:45:40,4591.92,1217.01,Normal
server_12,22:47:00,22:47:30,17531.81,8564.01,Network flood + Disk thrash suspected
server_19,22:47:10,22:47:40,937.09,8316.67,Disk thrash suspected
server_10,22:47:40,22:48:10,968.33,137.93,Normal
server_4,22:48:00,22:48:30,19871.95,3978.54,Network flood + Disk thrash suspected
server_8,22:49:00,22:49:30,682.78,4860.82,Disk thrash suspected
server_15,20:59:50,21:00:20,2822.65,1821.58,Normal
server_9,21:04:50,21:05:20,16889.31,122.49,Possible DDoS
server_7,21:08:40,21:09:10,2177.84,1761.95,Normal
server_8,21:11:10,21:11:40,1923.68,8648.56,Normal
server_13,21:12:20,21:12:50,2734.04,1958.31,Normal
server_6,21:16:20,21:16:50,16568.65,179.59,Possible DDoS
server_11,21:22:20,21:22:50,1059.17,6092.79,Disk thrash suspected
server_2,21:22:40,21:23:10,14427.41,1966.73,Network flood + Disk thrash suspected
server_3,21:26:00,21:26:30,800.79,9309.85,Disk thrash suspected
server_15,21:26:40,21:27:10,3332.52,9482.15,Normal
server_19,21:28:30,21:29:00,2573.97,1121.56,Normal
server_11,21:31:10,21:31:40,1268.17,1678.57,Normal
server_19,21:32:10,21:32:40,659.96,3356.0,Disk thrash suspected
server_17,21:36:20,21:36:50,2783.49,7817.07,Normal
server_9,21:37:40,21:38:10,11245.48,112.76,Possible DDoS
server_19,21:40:10,21:40:40,4314.62,1651.31,Normal
server_6,21:40:20,21:40:50,8919.41,4892.58,Network flood + Disk thrash suspected
server_18,21:41:00,21:41:30,920.21,173.25,Normal
server_13,21:42:40,21:43:10,908.68,71.11,Normal
server_18,21:44:10,21:44:40,696.36,182.13,Normal
server_1,21:45:10,21:45:40,15423.54,1890.95,Network flood + Disk thrash suspected
server_14,21:47:00,21:47:30,1009.18,8059.33,Disk thrash suspected
server_2,21:49:10,21:49:40,3618.63,9754.61,Normal
server_15,21:51:40,21:52:10,8329.83,1161.01,Possible DDoS
server_14,21:55:40,21:56:10,1824.87,1367.67,Normal
server_18,21:56:30,21:57:00,4309.03,7098.34,Normal
server_17,21:58:20,21:58:50,2465.74,534.66,Normal
server_6,21:59:40,22:00:10,1582.21,6700.42,Disk thrash suspected
server_10,22:00:00,22:00:30,3953.75,1486.78,Normal
server_8,22:02:30,22:03:00,6151.96,1478.51,Possible DDoS
server_7,22:03:50,22:04:20,17024.33,106.35,Possible DDoS
server_1,22:07:10,22:07:40,6419.03,106.78,Possible DDoS
server_2,22:07:10,22:07:40,10839.03,6323.84,Network flood + Disk thrash suspected
server_9,22:08:00,22:08:30,13791.02,8095.59,Network flood + Disk thrash suspected
server_7,22:08:10,22:08:40,7131.67,3438.1,Network flood + Disk thrash suspected
server_12,22:10:20,22:10:50,9821.76,7498.18,Network flood + Disk thrash suspected
server_4,22:12:50,22:13:20,19775.97,1617.76,Possible DDoS
server_17,22:14:40,22:15:10,1009.34,8182.47,Disk thrash suspected
server_14,22:16:40,22:17:10,3620.51,6578.19,Normal
server_8,22:17:30,22:18:00,8920.6,8443.89,Network flood + Disk thrash suspected
server_5,22:17:50,22:18:20,947.79,5359.89,Disk thrash suspected
server_4,22:17:50,22:18:20,10589.83,4285.14,Network flood + Disk thrash suspected
server_6,22:18:00,22:18:30,9590.94,131.26,Possible DDoS
server_14,22:19:40,22:20:10,8495.24,3822.53,Network flood + Disk thrash suspected
server_12,22:21:20,22:21:50,3459.98,1051.32,Normal
server_19,22:22:30,22:23:00,5756.57,182.3,Possible DDoS
server_20,22:23:10,22:23:40,1000.84,137.0,Normal
server_10,22:25:00,22:25:30,1062.29,53.12,Normal
server_16,22:26:20,22:26:50,15004.92,1484.39,Possible DDoS
server_14,22:26:50,22:27:20,899.64,111.14,Normal
server_4,22:28:10,22:28:40,1010.31,116.94,Normal
server_5,22:29:10,22:29:40,590.47,4633.34,Disk thrash suspected
server_13,22:32:50,22:33:20,6043.58,5689.04,Network flood + Disk thrash suspected
server_19,22:36:40,22:37:10,9547.57,4544.4,Network flood + Disk thrash suspected
server_15,22:38:40,22:39:10,4745.05,1676.28,Normal
server_8,22:38:50,22:39:20,3064.08,1916.42,Normal
server_3,22:40:00,22:40:30,17875.76,8156.25,Network flood + Disk thrash suspected
server_1,22:42:20,22:42:50,969.9,99.84,Normal
server_5,22:44:00,22:44:30,828.33,105.55,Normal
server_9,22:48:30,22:49:00,8720.86,1089.67,Possible DDoS
server_14,22:50:20,22:50:50,4143.86,4839.03,Normal
server_4,22:51:00,22:51:30,11227.95,8319.25,Network flood + Disk thrash suspected
server_19,22:51:10,22:51:40,918.76,4478.79,Disk thrash suspected
server_5,22:51:20,22:51:50,19544.93,3907.87,Network flood + Disk thrash suspected
server_2,22:51:40,22:52:10,617.02,3776.08,Disk thrash suspected
server_15,20:52:40,20:53:10,1154.56,5494.93,Disk thrash suspected
server_20,20:52:40,20:53:10,970.17,114.2,Normal
server_2,20:54:10,20:54:40,2739.57,871.73,Normal
server_11,20:54:30,20:55:00,16027.32,185.97,Possible DDoS
server_14,20:55:10,20:55:40,5280.51,189.26,Normal
server_8,20:55:40,20:56:10,4343.42,1559.56,Normal
server_5,21:00:20,21:00:50,1111.75,89.43,Normal
server_2,21:01:20,21:01:50,1170.42,1198.22,Normal
server_6,21:01:50,21:02:20,14250.28,189.38,Possible DDoS
server_14,21:03:00,21:03:30,866.59,9894.29,Disk thrash suspected
server_1,21:03:00,21:03:30,18631.2,4178.55,Network flood + Disk thrash suspected
server_1,21:04:40,21:05:10,3546.18,1498.46,Normal
server_4,21:07:10,21:07:40,2261.31,555.72,Normal
server_17,21:11:10,21:11:40,957.48,7918.55,Disk thrash suspected
server_16,21:11:20,21:11:50,17411.26,7110.66,Network flood + Disk thrash suspected
server_15,21:12:20,21:12:50,5664.24,159.44,Possible DDoS
server_12,21:14:30,21:15:00,2405.39,9988.77,Normal
server_9,21:16:30,21:17:00,18435.21,1131.12,Possible DDoS
server_16,21:17:00,21:17:30,3356.66,7575.25,Normal
server_4,21:17:30,21:18:00,13686.71,4428.64,Network flood + Disk thrash suspected
server_10,21:21:40,21:22:10,3411.49,1981.47,Normal
server_13,21:22:50,21:23:20,14446.86,7593.06,Network flood + Disk thrash suspected
server_12,21:27:20,21:27:50,7854.46,153.71,Possible DDoS
server_2,21:30:30,21:31:00,868.43,7608.66,Disk thrash suspected
server_3,21:38:40,21:39:10,13308.77,8523.59,Network flood + Disk thrash suspected
server_13,21:39:10,21:39:40,918.69,6605.56,Disk thrash suspected
server_17,21:41:10,21:41:40,926.21,4532.75,Disk thrash suspected
server_17,21:41:20,21:41:50,997.82,4532.75,Disk thrash suspected
server_13,21:41:20,21:41:50,16687.49,9592.51,Network flood + Disk thrash suspected
server_20,21:44:40,21:45:10,11529.99,8903.89,Network flood + Disk thrash suspected
server_6,21:48:20,21:48:50,17714.15,552.6,Possible DDoS
server_10,21:48:40,21:49:10,1031.32,1737.2,Normal
server_8,21:50:40,21:51:10,9295.1,5998.43,Network flood + Disk thrash suspected
server_20,21:52:10,21:52:40,13010.28,8916.95,Network flood + Disk thrash suspected
server_11,21:56:20,21:56:50,17118.99,96.79,Possible DDoS
server_17,21:58:40,21:59:10,2465.74,534.66,Normal
server_10,22:01:00,22:01:30,961.87,84.9,Normal
server_2,22:07:00,22:07:30,1592.88,6323.84,Disk thrash suspected
server_16,22:11:20,22:11:50,739.53,9670.83,Disk thrash suspected
server_19,22:11:30,22:12:00,4430.75,1642.99,Normal
server_20,22:16:30,22:17:00,949.69,4156.94,Disk thrash suspected
server_18,22:18:20,22:18:50,1718.62,5149.51,Disk thrash suspected
server_17,22:18:30,22:19:00,640.52,134.6,Normal
server_13,22:21:40,22:22:10,994.77,90.01,Normal
server_3,22:22:00,22:22:30,8055.35,8941.66,Network flood + Disk thrash suspected
server_10,22:22:20,22:22:50,894.3,6407.98,Disk thrash suspected
server_11,22:25:00,22:25:30,934.01,9992.34,Disk thrash suspected
